,path,label_full,label
295,PokemonData\Bellsprout\e65b4a8173644d4fba87c55ae2b20b10.jpg,Bellsprout,69
296,PokemonData\Bellsprout\fdb52d3f350c42438d44debdc2cca832.jpg,Bellsprout,69
297,PokemonData\Blastoise\03bc036b642d4873985399cebfd0bb64.jpg,Blastoise,9
298,PokemonData\Blastoise\0caf1b62b1554b648af1898e2ed40e1d.jpg,Blastoise,9
299,PokemonData\Blastoise\0f0c54a9457345ccb96a52038295887a.jpg,Blastoise,9
300,PokemonData\Blastoise\1d18c0d07974465091b45383db76dda1.jpg,Blastoise,9
301,PokemonData\Blastoise\2dcf24b859d44e1aa1e21f489e79fee1.jpg,Blastoise,9
302,PokemonData\Blastoise\2f1861aa1bc74f3c907615a73d26c2d1.jpg,Blastoise,9
303,PokemonData\Blastoise\342803b8b6f444529ba8ba1c33f97481.jpg,Blastoise,9
304,PokemonData\Blastoise\3e6a2a5f42da49019b1296d7714f8942.jpg,Blastoise,9
305,PokemonData\Blastoise\44a07063eba74f31b4065d13f61d5f65.jpg,Blastoise,9
306,PokemonData\Blastoise\45ad079480cf4fcd9bf78c58770d4f65.jpg,Blastoise,9
307,PokemonData\Blastoise\533971b02e5041dd9392b469762bdb45.jpg,Blastoise,9
308,PokemonData\Blastoise\560d8e7479f243efbbc93c6afe0a3c29.jpg,Blastoise,9
309,PokemonData\Blastoise\6534efa396ae4bdb9861795d18631371.jpg,Blastoise,9
310,PokemonData\Blastoise\67d7ea38e39b4f3b807a4f57a3013034.jpg,Blastoise,9
311,PokemonData\Blastoise\70d24bf8412a4f61b86119debfa9e79d.jpg,Blastoise,9
312,PokemonData\Blastoise\71d3e2c30ad4403e9aa38958bb38e4d9.jpg,Blastoise,9
313,PokemonData\Blastoise\782ee73743ca4883911e604266af5c25.jpg,Blastoise,9
314,PokemonData\Blastoise\7c04ddd28c1a4c678282cbc959183250.jpg,Blastoise,9
315,PokemonData\Blastoise\81a44227da7e4c9cb6ab88476cc52e46.jpg,Blastoise,9
316,PokemonData\Blastoise\86704785b9294f7b8840691071ce00af.jpg,Blastoise,9
317,PokemonData\Blastoise\88bda6fce9244bd4be485602239df607.jpg,Blastoise,9
318,PokemonData\Blastoise\9b2670dc4f314091bd061dfb3f53bf40.jpg,Blastoise,9
319,PokemonData\Blastoise\9ca3d119fe354edcbec80299718c2654.jpg,Blastoise,9
320,PokemonData\Blastoise\ae1e0fd296aa429ca73bdc4cab7e0974.jpg,Blastoise,9
321,PokemonData\Blastoise\af57f2526aa74430aa9f095d913fc09c.jpg,Blastoise,9
322,PokemonData\Blastoise\b4ebae3b7cb34754b81da4538868aa14.jpg,Blastoise,9
323,PokemonData\Blastoise\b892fbf9dc41404e9687dd18c01580ae.jpg,Blastoise,9
324,PokemonData\Blastoise\be9b5d97e6a045c8980b674141b0cc12.jpg,Blastoise,9
325,PokemonData\Blastoise\c07c99e2e95f45ef878e34b9d32967f1.jpg,Blastoise,9
326,PokemonData\Blastoise\ca322048577b4cc6a46e661e5092c888.jpg,Blastoise,9
327,PokemonData\Blastoise\ce1cca1d0b554a9a8f3a8a8ebf685b89.jpg,Blastoise,9
328,PokemonData\Blastoise\d1aa969866ac4a93945c56439a480c50.jpg,Blastoise,9
329,PokemonData\Blastoise\d6b24922ff084ae9b4ea19c7ef0ce54b.jpg,Blastoise,9
330,PokemonData\Blastoise\e736b582dd1a48ae94e5c15acfdc54c2.jpg,Blastoise,9
331,PokemonData\Blastoise\eb6d2a237b1e460a87baddc0c4830ac2.jpg,Blastoise,9
332,PokemonData\Blastoise\ebda663c422a4a2582628e6392258ec1.jpg,Blastoise,9
333,PokemonData\Blastoise\f38ed2116a7e4acc9b12784e8d397411.jpg,Blastoise,9
334,PokemonData\Blastoise\f4babc5c5a9d4629b4258efe145563ff.jpg,Blastoise,9
335,PokemonData\Blastoise\f710fba0b2ec412e820ad97125551b60.jpg,Blastoise,9
336,PokemonData\Blastoise\f83306727778498fb5ba58316aff63ed.jpg,Blastoise,9
337,PokemonData\Blastoise\fb9e88b0f5a0440eb71f7660b40787b8.jpg,Blastoise,9
338,PokemonData\Blastoise\fc4f3c153f36470a8bb55cbbe2f0a468.jpg,Blastoise,9
339,PokemonData\Bulbasaur\00000000.png,Bulbasaur,1
340,PokemonData\Bulbasaur\00000003.png,Bulbasaur,1
341,PokemonData\Bulbasaur\00000004.png,Bulbasaur,1
342,PokemonData\Bulbasaur\00000005.png,Bulbasaur,1
343,PokemonData\Bulbasaur\00000006.jpg,Bulbasaur,1
344,PokemonData\Bulbasaur\00000007.jpg,Bulbasaur,1
345,PokemonData\Bulbasaur\00000008.png,Bulbasaur,1
346,PokemonData\Bulbasaur\00000009.png,Bulbasaur,1
347,PokemonData\Bulbasaur\00000010.png,Bulbasaur,1
348,PokemonData\Bulbasaur\00000011.png,Bulbasaur,1
349,PokemonData\Bulbasaur\00000012.png,Bulbasaur,1
350,PokemonData\Bulbasaur\00000013.png,Bulbasaur,1
351,PokemonData\Bulbasaur\00000014.png,Bulbasaur,1
352,PokemonData\Bulbasaur\00000015.jpg,Bulbasaur,1
353,PokemonData\Bulbasaur\00000016.png,Bulbasaur,1
354,PokemonData\Bulbasaur\00000017.png,Bulbasaur,1
355,PokemonData\Bulbasaur\00000018.jpg,Bulbasaur,1
356,PokemonData\Bulbasaur\00000019.jpg,Bulbasaur,1
357,PokemonData\Bulbasaur\00000020.png,Bulbasaur,1
358,PokemonData\Bulbasaur\00000021.png,Bulbasaur,1
359,PokemonData\Bulbasaur\00000022.png,Bulbasaur,1
360,PokemonData\Bulbasaur\00000023.jpg,Bulbasaur,1
361,PokemonData\Bulbasaur\00000024.png,Bulbasaur,1
362,PokemonData\Bulbasaur\00000025.jpg,Bulbasaur,1
363,PokemonData\Bulbasaur\00000027.png,Bulbasaur,1
364,PokemonData\Bulbasaur\00000028.png,Bulbasaur,1
365,PokemonData\Bulbasaur\00000029.jpg,Bulbasaur,1
366,PokemonData\Bulbasaur\00000031.png,Bulbasaur,1
367,PokemonData\Bulbasaur\00000032.jpg,Bulbasaur,1
368,PokemonData\Bulbasaur\00000035.jpg,Bulbasaur,1
369,PokemonData\Bulbasaur\0a3a642e700b4153b115e0f645d273f1.jpg,Bulbasaur,1
370,PokemonData\Bulbasaur\0bb1c1f1aa5d4316857f47e52f7f5557.jpg,Bulbasaur,1
371,PokemonData\Bulbasaur\1cda95ccc345453b90c46657028cd978.jpg,Bulbasaur,1
372,PokemonData\Bulbasaur\24e2594b0dc14e5895d894b2e636f150.jpg,Bulbasaur,1
373,PokemonData\Bulbasaur\2df3079c9c22467d97b1932e930709ab.jpg,Bulbasaur,1
374,PokemonData\Bulbasaur\4d50ac403eb44d71ba9c2d26217b26af.jpg,Bulbasaur,1
375,PokemonData\Bulbasaur\4fbe2ce0f6894dfb9c6813f03c85bf55.jpg,Bulbasaur,1
376,PokemonData\Bulbasaur\5ecb491b17fa45278ced50c25dcecc3f.jpg,Bulbasaur,1
377,PokemonData\Bulbasaur\6ed5be2b71814dd8b3e372282b374ddf.jpg,Bulbasaur,1
378,PokemonData\Bulbasaur\7d9f0d694c4e4255b2ab4d78f954ad96.jpg,Bulbasaur,1
379,PokemonData\Bulbasaur\7eb94c12eaab4b7caab6269d44e68726.jpg,Bulbasaur,1
380,PokemonData\Butterfree\03ba358698324abba7c5f97bbd149e5e.jpg,Butterfree,12
381,PokemonData\Butterfree\11453f6d971246c99a703cea57261e67.jpg,Butterfree,12
382,PokemonData\Butterfree\22995101397b4e059a03a274132fefb8.jpg,Butterfree,12
383,PokemonData\Butterfree\291efcf635664ffd8ad60e0b6670e9ed.jpg,Butterfree,12
384,PokemonData\Butterfree\2cd25915fa56427b8c41275447f22598.jpg,Butterfree,12
385,PokemonData\Butterfree\31623268f2f848e5af07f8d7975194ba.jpg,Butterfree,12
386,PokemonData\Butterfree\31e8fdaca3d3460a86ecc35428535f83.jpg,Butterfree,12
387,PokemonData\Butterfree\365f3d9018ad475c9ef49394e2619e6d.jpg,Butterfree,12
388,PokemonData\Butterfree\3accefccfbee483e88ac2e9ba2776d5e.jpg,Butterfree,12
389,PokemonData\Butterfree\42880dae57cd4b93b0843adbb2ff2943.jpg,Butterfree,12
390,PokemonData\Butterfree\4301ccb63a7043099980bdbdfe1078f1.jpg,Butterfree,12
391,PokemonData\Butterfree\44cddbbddd554679ae95a977f13050d8.jpg,Butterfree,12
392,PokemonData\Butterfree\562c510cf69049d2b02593996024653c.jpg,Butterfree,12
393,PokemonData\Butterfree\58fce659f7fd42b390154ff96bfc50dd.jpg,Butterfree,12
394,PokemonData\Butterfree\59a63a02e61a4945a060e8b29021052e.jpg,Butterfree,12
395,PokemonData\Butterfree\674ff01a99ea49babb4a821c3933c236.jpg,Butterfree,12
396,PokemonData\Butterfree\688d401607584dcc8c2939a29fba7ac3.jpg,Butterfree,12
397,PokemonData\Butterfree\75dca38438ae4128aff98ed83641ce10.jpg,Butterfree,12
398,PokemonData\Butterfree\7b50b4da362e42efa6fc3ab58638a6ea.jpg,Butterfree,12
399,PokemonData\Butterfree\7fec85092923491d8dc863893966fa99.jpg,Butterfree,12
400,PokemonData\Butterfree\811d90692780433eba8a88e6f7fe68bc.jpg,Butterfree,12
401,PokemonData\Butterfree\c0295c83d5634e1180c527daf31532aa.jpg,Butterfree,12
402,PokemonData\Butterfree\cd5011e956024883a406b10244e6c191.jpg,Butterfree,12
403,PokemonData\Butterfree\df3ed4d2256a4525b2c4cd39a20cebbf.jpg,Butterfree,12
404,PokemonData\Butterfree\f17cfce6153648cb9ca7e7c9f67291e4.jpg,Butterfree,12
405,PokemonData\Butterfree\f5e111bd6a0447c6ac0584f931e05dda.jpg,Butterfree,12
406,PokemonData\Butterfree\f62f047aec23439dbac01fa9deee1de0.jpg,Butterfree,12
407,PokemonData\Caterpie\050e44685e3d489c85157a328ba7c95e.jpg,Caterpie,10
408,PokemonData\Caterpie\08c3bf81f56548a3acfd79a3cfb9833a.jpg,Caterpie,10
409,PokemonData\Caterpie\0e92346fb6e941bba04f20dc384ec552.jpg,Caterpie,10
410,PokemonData\Caterpie\13bdd320fa2c4a98bcdba4bf3a61082f.jpg,Caterpie,10
411,PokemonData\Caterpie\1d595a12ad6e4ff28c1f5a1b41e74bfc.jpg,Caterpie,10
412,PokemonData\Caterpie\2005114e36d34f9ca71ed160ab9dd359.jpg,Caterpie,10
413,PokemonData\Caterpie\2a86633c666743f5b127bc7fa683e808.jpg,Caterpie,10
414,PokemonData\Caterpie\37d8932aaea14396a97ab69a0d0cf36d.jpg,Caterpie,10
415,PokemonData\Caterpie\3c3db18b6753406e98db0c0fe3e634ee.jpg,Caterpie,10
416,PokemonData\Caterpie\3cdb06a0930a42ff8831b04dc9e565df.jpg,Caterpie,10
417,PokemonData\Caterpie\3f308171cdef4685b74d2dee7e3b23c3.jpg,Caterpie,10
418,PokemonData\Caterpie\50058caed25e46c0805842c50363407f.jpg,Caterpie,10
419,PokemonData\Caterpie\514c45dbe34347a1861c504880bcd171.jpg,Caterpie,10
420,PokemonData\Caterpie\76a356e3662a416789bc12f6ead254e6.jpg,Caterpie,10
421,PokemonData\Caterpie\791a9d7c91aa43e682e3d1f9413a3231.jpg,Caterpie,10
422,PokemonData\Caterpie\7a69e8bf48664186a78096c0719a7bdd.jpg,Caterpie,10
423,PokemonData\Caterpie\808126ff0e4a42d08f8a039515d20d96.jpg,Caterpie,10
424,PokemonData\Caterpie\81a42ca1becd453f86d1a6cf6e7ae6cd.jpg,Caterpie,10
425,PokemonData\Caterpie\8cc30fd3ad70409989c3896861793f1b.jpg,Caterpie,10
426,PokemonData\Caterpie\912f544ed21d44989db048c52016114b.jpg,Caterpie,10
427,PokemonData\Caterpie\92827d2c978445b9b813213fa652ceeb.jpg,Caterpie,10
428,PokemonData\Caterpie\9601b43fd5d141f199ad609d72652848.jpg,Caterpie,10
429,PokemonData\Caterpie\9b274c529a2446f09c15139de978f255.jpg,Caterpie,10
430,PokemonData\Caterpie\a1161d21ea1f41b4b0e2d08d0942dd5e.jpg,Caterpie,10
431,PokemonData\Caterpie\bc5e2f091a5f4a68bd01fb93c4068f07.jpg,Caterpie,10
432,PokemonData\Caterpie\c535609ddcf143bcae81b9ee884eb64c.jpg,Caterpie,10
433,PokemonData\Caterpie\c610dde0c6644b5797e2c8298a7dea69.jpg,Caterpie,10
434,PokemonData\Caterpie\c7056958ac114249825249a0d817d6fe.jpg,Caterpie,10
435,PokemonData\Caterpie\c9461b3d2f924f59817ea010411f60f9.jpg,Caterpie,10
436,PokemonData\Caterpie\de0957de297e4b4b96a15f9f07368839.jpg,Caterpie,10
437,PokemonData\Caterpie\df570143699c4ad5bf08794bdaad1bfc.jpg,Caterpie,10
438,PokemonData\Caterpie\ebb6d339928d42aeafe7f27486f8cce0.jpg,Caterpie,10
439,PokemonData\Caterpie\f06aff2a6bf24f5b86134ae690d42c80.jpg,Caterpie,10
440,PokemonData\Caterpie\f42ab1210d874eaaa2514a5a179f6a8b.jpg,Caterpie,10
441,PokemonData\Caterpie\f73eac0dab71470287623f49f9a53887.jpg,Caterpie,10
442,PokemonData\Caterpie\fda21c139997450ba1374498af194999.jpg,Caterpie,10
443,PokemonData\Caterpie\ff944a2582b7493882b832857b3b9143.jpg,Caterpie,10
444,PokemonData\Chansey\0819f1cd748a4ff1a91115f9733d287b.jpg,Chansey,113
445,PokemonData\Chansey\087d98a068a8478084a98ece3b32a1ef.jpg,Chansey,113
446,PokemonData\Chansey\1259f5a00c9e444295c81612393c35be.jpg,Chansey,113
447,PokemonData\Chansey\1427cce112644c47991a58a4ccded206.jpg,Chansey,113
448,PokemonData\Chansey\202c6aeb2bb6408f847f0f677ae9a799.jpg,Chansey,113
449,PokemonData\Chansey\368a3d3d7fe14d4fbc39657f51a8eb27.jpg,Chansey,113
450,PokemonData\Chansey\3754e4fa01a345cda80c485c1842225a.jpg,Chansey,113
451,PokemonData\Chansey\37e9dec5029a41b48327a614a3b6caa2.jpg,Chansey,113
452,PokemonData\Chansey\3b7f979c0ad346a49aa66b193c33fd75.jpg,Chansey,113
453,PokemonData\Chansey\4169d54e29ff43c3a4986cc2e8e2d78a.jpg,Chansey,113
454,PokemonData\Chansey\453c4fa1a84e4558aae0b6c22228cb49.jpg,Chansey,113
455,PokemonData\Chansey\4dd8c10d9b8e4c399a3450dc409fbf89.jpg,Chansey,113
456,PokemonData\Chansey\4f244b49f1f74aa78cfdc6b5f1f983a0.jpg,Chansey,113
457,PokemonData\Chansey\5089f2a237f24ba2acf85eb6b98f8ee9.jpg,Chansey,113
458,PokemonData\Chansey\57ccf27cba024fac9531baa9f619ec62.jpg,Chansey,113
459,PokemonData\Chansey\5ff40dfcea3c4d7e9ba636f1af3b7f01.jpg,Chansey,113
460,PokemonData\Chansey\624cb89492344842bfbb25779c90097b.jpg,Chansey,113
461,PokemonData\Chansey\65cd5bcc4c61424095195f204eac967e.jpg,Chansey,113
462,PokemonData\Chansey\6855234d1b54464184d0fae220beeb2c.jpg,Chansey,113
463,PokemonData\Chansey\6dc4610bb7aa4e16a56253d3fd483910.jpg,Chansey,113
464,PokemonData\Chansey\722159305cbc49e888c4fd4366ea28c6.jpg,Chansey,113
465,PokemonData\Chansey\732d239d00e04c2ea612e04d1065f5d6.jpg,Chansey,113
466,PokemonData\Chansey\75f57e6ed4fe4f34bc108083a3ed2e4c.jpg,Chansey,113
467,PokemonData\Chansey\79bbfbd1e25349699d972bf97e679589.jpg,Chansey,113
468,PokemonData\Chansey\7a475d910c764e5aa51961590a66a3ec.jpg,Chansey,113
469,PokemonData\Chansey\7ee0870e1a5b49fdb710463014c73b2a.jpg,Chansey,113
470,PokemonData\Chansey\849d5a0521ac4e71a2d779cfcde1c082.jpg,Chansey,113
471,PokemonData\Chansey\8afe935981c1477a974a57ba1b7a6ba8.jpg,Chansey,113
472,PokemonData\Chansey\8d7e7967d00d418a9ed5b8a73496785a.jpg,Chansey,113
473,PokemonData\Chansey\91db1078f7bd42dc8de2c1166768f401.jpg,Chansey,113
474,PokemonData\Chansey\93540f09d0d84995a38c2157ef51ca02.jpg,Chansey,113
475,PokemonData\Chansey\9b7ac11651de482da6b47e494d7d5948.jpeg,Chansey,113
476,PokemonData\Chansey\ad56565bcce9466885877620b0eca57e.jpg,Chansey,113
477,PokemonData\Chansey\ae5ce849abb744b8a07aaba369bac19f.jpg,Chansey,113
478,PokemonData\Chansey\b84b45784d754cb9871ef5d35994976c.jpg,Chansey,113
479,PokemonData\Chansey\bef16283ea5a4876a4540ee1b30d39e2.jpg,Chansey,113
480,PokemonData\Chansey\d18ea40ef6af489abaa6a85261a33207.jpg,Chansey,113
481,PokemonData\Chansey\e4b27840bdbd47bea6317ab6e4727108.jpg,Chansey,113
482,PokemonData\Chansey\e62ac12867d349ac871599147b0c6a62.jpg,Chansey,113
483,PokemonData\Chansey\f1b8bc010a844f04bde58ab533feec88.jpg,Chansey,113
484,PokemonData\Chansey\f8d7757c7fa24d1cb9e6e5aafba25d6f.jpg,Chansey,113
485,PokemonData\Chansey\ff47d301a54f4f71be6a648829606d35.jpg,Chansey,113
486,PokemonData\Chansey\ffb1bad7c1de477d94632618258e46e3.jpg,Chansey,113
487,PokemonData\Charizard\001d0fa5713a4b01b6a8772370d9bf98.jpg,Charizard,6
488,PokemonData\Charizard\11ea4e605a3b4c48a6435947a13fc291.jpg,Charizard,6
489,PokemonData\Charizard\12bf89f7789c449a91e02cd1f4378c60.jpg,Charizard,6
490,PokemonData\Charizard\16ec9494900e4fb4bccb4a9ae8408aa8.jpg,Charizard,6
491,PokemonData\Charizard\178ad1532d3a457b91be331cad3cd1fc.jpg,Charizard,6
492,PokemonData\Charizard\1a7c1be0f3724216bce2908c8757b6ef.jpg,Charizard,6
493,PokemonData\Charizard\259dc4c0ef03479a8d27d8d3eb69ecb1.jpg,Charizard,6
494,PokemonData\Charizard\276db6bae3f445369ccf6d092df0e1e9.jpg,Charizard,6
495,PokemonData\Charizard\2c1496237e104fbbb5d9c76a0151346f.jpg,Charizard,6
496,PokemonData\Charizard\34d01002bbaa4de6a63dff03a1183be7.jpg,Charizard,6
497,PokemonData\Charizard\35a3383e491645f2bbf31aaed36535af.jpg,Charizard,6
498,PokemonData\Charizard\3e4edc77f7da4feb8c148799dcd9bcb7.jpg,Charizard,6
499,PokemonData\Charizard\47688c25424b4cd795cf49873f9d2a01.jpg,Charizard,6
500,PokemonData\Charizard\54448320923e429384c224c01d0c3b41.jpg,Charizard,6
501,PokemonData\Charizard\5c945a50b8a441a2a11a2e6e8b28464a.jpg,Charizard,6
502,PokemonData\Charizard\68e934ea3d3045279c981c21812f27b4.jpg,Charizard,6
503,PokemonData\Charizard\7704d55d498345d5bbc4894b08161172.jpg,Charizard,6
504,PokemonData\Charizard\7c75b94ea2cb458f96345ef7323e98ab.jpg,Charizard,6
505,PokemonData\Charizard\7f52da22554a41bb9bbb1794e1cd14be.jpg,Charizard,6
506,PokemonData\Charizard\8678317629364576b100fd5f529e9a33.jpg,Charizard,6
507,PokemonData\Charizard\878bdec2d27c45e5b8e48100fac9e716.jpg,Charizard,6
508,PokemonData\Charizard\8c06cc9c149a4af58fbce9879e05a87c.jpg,Charizard,6
509,PokemonData\Charizard\9e3a1c9f2ba448eca0c5e9baa232aa6d.jpg,Charizard,6
510,PokemonData\Charizard\acacb90b912946e5acd550c554b93e84.jpg,Charizard,6
511,PokemonData\Charizard\aed7e919fda14637a592a7c0c7fa8732.jpg,Charizard,6
512,PokemonData\Charizard\bf40fd9eb933411eababcb35ccc10537.jpg,Charizard,6
513,PokemonData\Charizard\c399a271882740bf9ae466776845b3c5.jpg,Charizard,6
514,PokemonData\Charizard\c654cf3d2ec8453db1a0d6970dc66eaa.jpg,Charizard,6
515,PokemonData\Charizard\c69a523581c44da780b19c501ffd801b.jpg,Charizard,6
516,PokemonData\Charizard\d386d94fe1064d92ad2f06d98c9662b7.jpg,Charizard,6
517,PokemonData\Charizard\d906b6b9b24a4baf9c069a27b87e15c0.jpg,Charizard,6
518,PokemonData\Charizard\def106293beb42beaf3e1ed2ffc45606.jpg,Charizard,6
519,PokemonData\Charizard\e14208b720a74b0e8a28375a6c108273.jpg,Charizard,6
520,PokemonData\Charizard\fd6713a7e5244879b6755ec18e77a28b.jpg,Charizard,6
521,PokemonData\Charizard\fed6277326774a829feb7dd4a53217bc.jpg,Charizard,6
522,PokemonData\Charmander\00000000.png,Charmander,4
523,PokemonData\Charmander\00000001.jpg,Charmander,4
524,PokemonData\Charmander\00000002.jpg,Charmander,4
525,PokemonData\Charmander\00000003.png,Charmander,4
526,PokemonData\Charmander\00000004.png,Charmander,4
527,PokemonData\Charmander\00000005.png,Charmander,4
528,PokemonData\Charmander\00000006.png,Charmander,4
529,PokemonData\Charmander\00000008.png,Charmander,4
530,PokemonData\Charmander\00000010.png,Charmander,4
531,PokemonData\Charmander\00000012.jpg,Charmander,4
532,PokemonData\Charmander\00000013.jpg,Charmander,4
533,PokemonData\Charmander\00000014.jpg,Charmander,4
534,PokemonData\Charmander\00000015.png,Charmander,4
535,PokemonData\Charmander\00000016.png,Charmander,4
536,PokemonData\Charmander\00000020.png,Charmander,4
537,PokemonData\Charmander\00000021.png,Charmander,4
538,PokemonData\Charmander\00000022.png,Charmander,4
539,PokemonData\Charmander\00000023.jpg,Charmander,4
540,PokemonData\Charmander\00000024.jpg,Charmander,4
541,PokemonData\Charmander\00000025.png,Charmander,4
542,PokemonData\Charmander\00000030.png,Charmander,4
543,PokemonData\Charmander\00000031.png,Charmander,4
544,PokemonData\Charmander\00000034.jpg,Charmander,4
545,PokemonData\Charmander\00000035.jpg,Charmander,4
546,PokemonData\Charmander\00000036.png,Charmander,4
547,PokemonData\Charmander\00000037.jpg,Charmander,4
548,PokemonData\Charmander\00000038.png,Charmander,4
549,PokemonData\Charmander\00000039.jpg,Charmander,4
550,PokemonData\Charmander\00000040.png,Charmander,4
551,PokemonData\Charmander\00000041.jpg,Charmander,4
552,PokemonData\Charmander\00000042.jpg,Charmander,4
553,PokemonData\Charmander\00000043.jpg,Charmander,4
554,PokemonData\Charmander\00000044.png,Charmander,4
555,PokemonData\Charmander\00000045.png,Charmander,4
556,PokemonData\Charmander\00000046.png,Charmander,4
557,PokemonData\Charmander\06c6130a9bdc4e95be7428c02688a48c.jpg,Charmander,4
558,PokemonData\Charmander\0aaf393c1c214369a0f5a8984b34afdb.jpg,Charmander,4
559,PokemonData\Charmander\0e2fe299821445639dc97b6fdef415be.jpg,Charmander,4
560,PokemonData\Charmander\0f96623f13b8436d9a441b14038f10e8.jpg,Charmander,4
561,PokemonData\Charmander\18e9679b5438491aa1d0ed11184ff839.jpg,Charmander,4
562,PokemonData\Charmander\27bf742d7bef4ab19577a0e37e84afe6.jpg,Charmander,4
563,PokemonData\Charmander\2ce9f8fdf43b4d41be57e736bf80eb8f.jpg,Charmander,4
564,PokemonData\Charmander\39b1781513c9499e9deced3022dd2974.jpg,Charmander,4
565,PokemonData\Charmander\3e83165adc794c52b6fed8804b3d1678.jpg,Charmander,4
566,PokemonData\Charmander\4e37157e3877445b93b6f1926a426fd3.jpg,Charmander,4
567,PokemonData\Charmander\5a556cf840c744d9923974b7c41dd842.jpg,Charmander,4
568,PokemonData\Charmander\6aae1272d0a9464a967749a0eb8ef008.jpg,Charmander,4
569,PokemonData\Charmander\6d776b7e8fb34b34bef0d3175d023490.jpg,Charmander,4
570,PokemonData\Charmander\8b27b8fffbdc404ab61febc0bc3f2b53.jpg,Charmander,4
571,PokemonData\Charmander\8e17cdd8eec54e73ba92e33eccb07718.jpg,Charmander,4
572,PokemonData\Charmander\8eea853e3e8b407eb018c14187ad2cb6.jpg,Charmander,4
573,PokemonData\Charmeleon\0f13f015711a427396d2fab5124ed134.jpg,Charmeleon,5
574,PokemonData\Charmeleon\1887ecb572d24a7389799c92fe4617da.jpg,Charmeleon,5
575,PokemonData\Charmeleon\209bbf16e77943fab655411c71358a3e.jpg,Charmeleon,5
576,PokemonData\Charmeleon\23eada65e5c54206a73ec8e334d3d665.jpg,Charmeleon,5
577,PokemonData\Charmeleon\2664613a87ef431fb7495f1c2e94ffdb.jpg,Charmeleon,5
578,PokemonData\Charmeleon\26f12be0d199413396170c16174f1a5d.jpg,Charmeleon,5
579,PokemonData\Charmeleon\2894414249b743a595d738959962620a.jpg,Charmeleon,5
580,PokemonData\Charmeleon\371c478ea35147b99769ad0afe6bff5f.jpg,Charmeleon,5
581,PokemonData\Charmeleon\37210e4dfaa24424b19e105f4817d921.jpg,Charmeleon,5
582,PokemonData\Charmeleon\3a125d928f5e4d2b9426d10a3d8f18b9.jpg,Charmeleon,5
583,PokemonData\Charmeleon\470d5020c2264395b618ff0b1a78f2e1.jpg,Charmeleon,5
584,PokemonData\Charmeleon\473ec28c7abb46f19c3bb9dab6bdcdba.jpg,Charmeleon,5
585,PokemonData\Charmeleon\516c6ada3b6a4dd2907759796fde8622.jpg,Charmeleon,5
586,PokemonData\Charmeleon\55f8ded725a04689a4225e9603f479a3.jpg,Charmeleon,5
587,PokemonData\Charmeleon\59aaf100379943cd84db994b9763b572.jpg,Charmeleon,5
588,PokemonData\Charmeleon\5a828083183f4c3989ddc459d0f7f6c2.jpg,Charmeleon,5
589,PokemonData\Charmeleon\6470de72396846eba9c547d0ba23caf6.jpg,Charmeleon,5
590,PokemonData\Charmeleon\66d4ac8afc21482fb056cc5f4db64d7b.jpg,Charmeleon,5
591,PokemonData\Charmeleon\7598a8d6d0bc4ba88c21a3e48d77e69d.jpg,Charmeleon,5
592,PokemonData\Charmeleon\7f79c25200754d38b3e8ad9b8f16f50d.jpg,Charmeleon,5
593,PokemonData\Charmeleon\7fda6fc46c7a40028e1b10b75e3ceefb.jpg,Charmeleon,5
594,PokemonData\Charmeleon\83d6caf8806b4bfda46f8ea1a5c27e4f.jpg,Charmeleon,5
595,PokemonData\Charmeleon\84a09c85a4c84d2c9fb198fdeb834f58.jpg,Charmeleon,5
596,PokemonData\Charmeleon\871019441e3f47d985d4c861459a8fd4.jpg,Charmeleon,5
597,PokemonData\Charmeleon\90a1137448f44acfbd1c8d17492230fb.jpg,Charmeleon,5
598,PokemonData\Charmeleon\93360fdaaa2d4b9388ceb0d915400f28.jpg,Charmeleon,5
599,PokemonData\Charmeleon\93f5fbf9a582479990c719e4f700f18a.jpg,Charmeleon,5
600,PokemonData\Charmeleon\a8c5ede280404611898e73627b07c841.jpg,Charmeleon,5
601,PokemonData\Charmeleon\b6d70f7b21a44b1887e00c0251e7cb81.jpg,Charmeleon,5
602,PokemonData\Charmeleon\b9ca84affb1347088b8bede76257a2d3.jpg,Charmeleon,5
603,PokemonData\Charmeleon\be3295670d754610b0d073fd57c57713.jpg,Charmeleon,5
604,PokemonData\Charmeleon\bed34df3c3e241458e5dd32459ec3ec6.jpg,Charmeleon,5
605,PokemonData\Charmeleon\bf04a601a4d0490c9e662ebb3ea8dd9d.jpg,Charmeleon,5
606,PokemonData\Charmeleon\c26d1fc9fe1c4ab787c426b0e0baa357.jpg,Charmeleon,5
607,PokemonData\Charmeleon\c2f40ab63f3d4e70a3178156e70d46e2.jpg,Charmeleon,5
608,PokemonData\Charmeleon\c92b5bdf0085414db1324cc0a0ed7333.jpg,Charmeleon,5
609,PokemonData\Charmeleon\ca1663afe15944f7befec70491fcb5ba.jpg,Charmeleon,5
610,PokemonData\Charmeleon\d726580d84bf454eb34ef8cd20dc923b.jpg,Charmeleon,5
611,PokemonData\Charmeleon\d754ef6b95f24014a70e893e61f068bc.jpg,Charmeleon,5
612,PokemonData\Charmeleon\e0191b24036a477ba1f9f5bd7012a635.jpg,Charmeleon,5
